YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M
2010,4,22,23.4,9.86,16.63,23.06,12.84,30.3,17.46,7.81,47.5,0.02,100.34,5.87,5.3,170.94,8.21,6.3,170.81
2010,4,23,22.82,11.5,17.15,23.69,10.55,28.33,17.77,8.61,51.81,0.17,100.01,4.39,5.95,265.31,5.84,7.29,264.75
2010,4,24,20.98,12.43,16.7,23.15,8.52,25.24,16.73,9.09,61.5,0.0,100.82,2.53,3.45,60.56,3.5,5.55,101.0
2010,4,25,20.57,11.37,15.97,22.37,10.6,26.06,15.46,8.42,58.19,0.01,101.26,4.17,5.2,53.69,5.41,6.2,82.5
2010,4,26,19.49,11.37,15.44,21.4,8.78,24.05,15.27,8.36,62.12,0.01,101.49,4.81,4.99,57.69,6.16,4.43,57.25
2010,4,27,19.88,12.73,16.31,22.21,8.03,23.76,15.73,9.09,65.31,0.13,101.47,2.45,2.84,88.56,2.91,4.09,88.12
2010,4,28,17.96,13.35,15.65,18.76,4.3,19.95,15.65,9.46,74.94,11.76,101.48,1.9,2.44,78.19,2.35,2.98,76.44
2010,4,29,19.08,10.99,15.03,20.98,11.3,24.72,13.41,8.12,62.75,0.0,101.4,3.23,4.47,51.06,4.1,6.17,48.19
2010,4,30,20.19,11.65,15.92,22.56,11.12,25.86,14.73,8.54,60.88,0.0,101.16,3.52,5.93,118.88,4.26,7.65,119.38
2010,5,1,23.02,11.13,17.08,24.3,14.03,29.92,15.89,8.3,50.38,0.0,100.78,3.58,3.41,177.25,4.87,5.23,179.0
2010,5,2,24.68,9.55,17.11,25.94,12.7,31.42,18.73,7.69,42.81,0.0,100.41,3.19,3.54,161.0,4.41,5.62,162.69
2010,5,3,23.56,14.23,18.89,25.19,13.18,30.72,17.54,10.5,62.56,0.07,100.16,3.09,5.25,80.81,4.07,6.41,84.0
2010,5,4,25.14,8.98,17.06,25.08,11.55,30.8,19.26,7.69,41.38,0.0,99.38,6.7,4.09,210.5,8.9,4.51,210.5
2010,5,5,20.41,6.32,13.37,22.28,11.02,26.91,15.88,6.35,45.56,0.0,100.14,5.34,8.57,185.44,7.1,10.98,185.94
2010,5,6,20.52,6.04,13.28,22.16,13.3,27.28,13.98,6.16,44.69,0.0,100.37,2.7,4.12,178.81,3.72,6.89,181.88
2010,5,7,20.23,13.41,16.83,21.04,7.62,24.71,17.09,9.7,66.94,0.0,99.89,8.52,8.16,79.19,10.54,8.14,79.88
2010,5,8,20.77,12.31,16.54,22.76,11.25,26.77,15.52,9.09,63.44,0.0,100.32,6.09,5.34,46.88,7.34,6.99,46.06
2010,5,9,23.03,10.44,16.73,24.8,13.82,30.05,16.23,8.12,50.69,0.0,100.71,4.36,3.69,143.0,5.84,5.7,144.38
2010,5,10,23.73,12.65,18.19,24.8,15.8,32.65,16.83,9.7,59.81,0.0,100.12,5.53,6.59,114.56,7.09,7.1,115.81
2010,5,11,23.79,13.62,18.7,25.39,13.25,31.4,18.15,9.95,57.75,0.0,99.97,4.9,8.46,156.19,5.83,9.46,154.69
2010,5,12,23.48,14.33,18.9,25.38,13.77,32.3,18.53,10.31,60.69,0.0,100.13,5.68,7.53,69.31,6.56,9.9,71.38
2010,5,13,21.22,12.73,16.98,22.84,8.58,25.8,17.23,9.22,59.94,0.0,100.47,8.3,5.27,68.75,9.66,4.52,69.94
2010,5,14,23.19,12.55,17.87,23.44,13.39,31.73,18.33,9.28,54.62,0.09,99.87,8.35,7.54,155.44,10.53,10.39,157.38
2010,5,15,20.06,4.44,12.25,21.92,10.34,25.45,15.12,5.43,39.69,0.0,100.7,6.23,4.77,276.69,8.0,4.14,276.94
2010,5,16,20.63,6.67,13.65,23.1,11.9,26.86,14.97,6.35,44.5,0.0,101.23,3.44,5.39,183.12,4.79,8.17,181.0
2010,5,17,20.44,11.94,16.19,22.71,8.97,25.09,16.12,8.67,60.56,0.0,101.54,4.28,2.35,95.69,5.33,3.4,95.62
2010,5,18,20.73,7.88,14.3,23.26,9.27,25.46,16.19,6.77,47.62,0.0,101.67,3.69,3.39,81.75,4.82,5.12,81.0
2010,5,19,21.4,11.04,16.22,23.72,10.24,26.95,16.7,8.24,54.75,0.0,101.26,3.84,3.3,108.94,4.73,5.21,109.75
2010,5,20,21.21,8.06,14.63,23.1,8.5,25.8,17.3,6.9,46.69,0.0,101.21,6.07,6.3,27.19,7.59,5.85,25.31
2010,5,21,20.1,7.01,13.55,22.83,11.84,25.74,13.9,6.29,46.31,0.0,101.38,3.88,4.11,76.62,5.21,5.89,88.12
2010,5,22,21.15,9.44,15.3,23.55,9.57,25.94,16.36,7.39,49.31,0.0,101.22,3.94,4.8,105.75,4.75,6.14,106.12
2010,5,23,19.92,12.33,16.13,21.54,6.27,23.92,17.66,8.97,62.5,1.42,100.91,4.81,6.73,95.75,5.77,7.99,96.62
2010,5,24,20.27,13.54,16.9,22.03,6.04,23.51,17.47,9.64,66.44,0.22,100.85,6.45,4.18,44.69,7.92,2.73,44.5
2010,5,25,20.34,11.54,15.94,22.84,10.3,25.44,15.13,8.48,60.0,0.02,101.27,3.91,1.69,61.19,5.03,2.48,60.31
2010,5,26,23.98,9.38,16.69,25.19,15.39,31.19,15.8,7.45,44.44,0.0,101.04,3.17,0.84,213.38,4.46,3.12,214.19
2010,5,27,27.19,5.28,16.24,26.65,13.0,33.61,20.61,5.86,27.62,0.14,100.66,4.48,4.12,221.62,6.3,4.77,221.69
2010,5,28,26.15,9.51,17.83,27.33,12.29,33.29,21.0,8.06,41.12,0.16,100.52,3.73,5.73,146.88,4.84,6.96,145.38
2010,5,29,22.92,15.12,19.01,24.1,8.13,27.22,19.08,10.8,63.62,0.85,100.48,8.07,5.12,35.62,9.55,6.09,35.94
2010,5,30,22.16,12.94,17.55,23.14,8.13,26.26,18.13,9.34,57.5,1.28,100.85,9.69,4.05,209.0,11.95,3.74,194.5
2010,5,31,24.65,11.19,17.92,25.95,14.8,31.66,16.87,8.36,46.81,0.0,100.92,3.68,5.17,317.62,4.98,7.09,320.62
2010,6,1,26.15,11.4,18.78,28.12,12.06,32.33,20.27,8.48,42.25,0.0,100.69,2.49,4.16,218.94,3.56,6.17,232.81
2010,6,2,26.66,13.34,20.01,29.09,11.59,32.2,20.62,9.77,48.06,0.0,100.53,2.48,2.88,113.62,3.25,5.2,113.56
2010,6,3,24.45,15.16,19.8,26.48,8.69,29.87,21.19,10.86,58.69,0.0,100.5,5.84,4.85,82.12,6.73,3.5,82.94
2010,6,4,23.82,14.78,19.3,25.81,6.44,27.55,21.11,10.5,58.5,0.25,100.81,5.34,5.35,83.0,6.25,4.39,82.56
2010,6,5,23.57,13.92,18.75,26.03,9.87,28.87,19.0,9.89,57.31,0.0,101.24,4.58,4.22,76.12,5.61,3.73,74.56
2010,6,6,24.21,13.44,18.83,27.52,11.73,30.06,18.33,9.64,54.75,0.0,101.08,2.86,5.55,101.75,3.35,7.05,98.12
2010,6,7,27.1,12.73,19.91,28.37,14.04,34.23,20.19,9.4,46.0,0.0,100.67,3.5,5.7,172.19,4.48,6.36,173.06
2010,6,8,26.01,17.31,21.66,27.42,13.04,34.4,21.36,12.63,64.25,0.12,100.33,3.93,5.28,103.19,4.72,6.51,104.25
2010,6,9,29.34,15.62,22.48,30.01,20.05,41.73,21.68,12.08,57.56,0.01,100.02,4.67,5.53,128.81,6.01,6.37,128.81
2010,6,10,31.25,14.73,22.99,31.77,19.95,43.03,23.08,11.11,47.06,0.0,100.01,3.68,4.55,140.62,4.94,5.55,142.06
2010,6,11,29.21,16.66,22.94,30.87,14.75,38.28,23.54,12.45,53.88,0.0,100.16,3.44,4.76,91.06,3.96,5.47,93.12
2010,6,12,26.26,18.55,22.4,28.78,10.64,32.67,22.03,13.43,65.25,0.0,100.34,6.42,5.06,51.81,7.23,6.82,51.75
2010,6,13,26.85,17.63,22.24,28.11,13.77,35.13,21.37,12.82,62.69,0.25,100.53,4.16,7.09,87.19,4.85,7.96,89.5
2010,6,14,27.21,18.26,22.73,28.22,7.93,31.76,23.83,13.24,61.31,0.09,100.58,4.45,5.89,110.12,5.35,7.06,111.75
2010,6,15,30.62,16.24,23.43,30.69,15.03,39.13,24.1,11.84,47.38,0.38,100.22,5.3,4.55,179.06,7.16,6.49,179.12
2010,6,16,25.51,16.64,21.08,27.83,9.3,30.39,21.08,11.9,59.81,0.0,100.7,5.67,3.98,91.69,6.64,3.33,92.12
2010,6,17,26.32,18.35,22.33,28.48,12.56,33.72,21.15,13.31,65.94,0.0,100.51,4.4,4.2,79.06,5.38,3.34,80.31
2010,6,18,27.51,17.33,22.42,29.56,12.74,34.75,22.01,12.76,60.31,0.18,100.27,4.92,4.66,62.44,5.94,6.5,62.44
2010,6,19,24.98,14.4,19.69,27.5,8.32,29.72,21.4,10.31,53.69,0.0,100.37,5.78,3.34,66.69,6.66,3.54,67.12
2010,6,20,26.26,12.29,19.27,28.68,11.42,31.9,20.48,9.22,46.38,0.0,100.22,2.62,3.59,177.06,3.77,5.83,180.38
2010,6,21,24.03,12.98,18.51,26.95,7.56,28.14,20.58,9.46,52.25,0.0,100.66,6.35,6.24,67.12,7.24,8.34,66.38
2010,6,22,22.72,13.52,18.12,25.63,6.18,26.17,19.99,9.64,57.25,0.0,100.98,5.18,2.8,83.56,6.13,3.28,83.38
2010,6,23,23.29,11.18,17.23,26.27,9.64,28.55,18.91,8.42,49.94,0.0,101.11,4.52,3.48,70.5,5.59,5.3,68.81
2010,6,24,25.15,13.51,19.33,28.17,12.91,31.69,18.78,9.77,52.56,0.0,100.87,3.67,5.41,114.06,4.47,6.85,114.0
2010,6,25,24.5,16.69,20.59,26.65,8.21,29.26,21.05,11.9,63.81,0.0,100.65,5.2,4.39,88.81,6.17,2.41,88.88
2010,6,26,24.22,17.73,20.98,25.46,6.88,28.69,21.82,12.76,69.19,0.0,100.48,5.47,7.95,73.44,6.55,9.22,73.81
2010,6,27,24.15,16.09,20.12,25.88,7.13,28.39,21.26,11.54,63.25,0.01,100.65,6.46,4.02,69.12,7.68,4.68,68.88
2010,6,28,24.69,14.98,19.83,26.47,9.27,29.48,20.2,10.74,58.69,0.0,100.92,5.36,3.38,73.69,6.7,2.32,73.06
2010,6,29,26.15,15.12,20.64,28.59,10.74,31.26,20.52,10.86,54.44,0.0,101.03,3.08,1.25,89.38,4.05,2.99,88.5
2010,6,30,26.98,15.29,21.13,29.29,10.09,31.68,21.59,10.93,51.81,0.0,101.0,2.74,2.82,91.25,3.55,3.84,89.75
2010,7,1,27.42,16.03,21.73,29.76,9.51,31.9,22.4,11.54,53.31,0.01,100.9,3.59,2.69,100.69,4.58,3.6,100.25
2010,7,2,27.98,14.88,21.43,30.27,11.62,33.87,22.24,10.8,48.88,0.0,100.82,3.93,3.98,112.12,4.84,4.42,112.62
2010,7,3,28.63,16.13,22.38,31.21,12.48,35.06,22.58,11.78,52.0,0.0,100.76,3.44,4.6,100.06,4.13,5.87,99.94
2010,7,4,28.01,17.87,22.94,30.33,9.59,33.07,23.48,13.0,58.56,0.03,101.03,4.38,2.81,79.44,5.34,2.03,78.69
2010,7,5,28.98,15.64,22.31,31.44,11.91,34.62,22.7,11.35,49.12,0.03,100.99,2.4,1.8,95.31,3.18,3.76,93.0
2010,7,6,29.05,16.81,22.93,31.25,8.88,34.0,25.12,12.08,49.94,0.1,100.87,4.28,4.8,74.19,5.05,5.34,72.69
2010,7,7,27.36,17.86,22.61,30.16,8.41,32.28,23.87,12.88,59.44,0.0,101.06,4.3,3.84,72.0,5.05,3.17,70.44
2010,7,8,27.21,18.43,22.82,30.24,9.77,32.19,22.42,13.18,61.44,0.0,101.19,3.53,3.55,88.12,4.02,3.48,87.62
2010,7,9,26.99,17.95,22.47,29.87,8.9,31.75,22.84,12.94,61.19,0.0,101.17,4.0,2.98,84.12,4.71,2.42,83.19
2010,7,10,26.95,19.22,23.08,29.97,9.49,31.85,22.37,13.92,65.81,0.0,101.08,4.05,3.7,85.5,4.72,3.53,84.75
2010,7,11,26.93,17.24,22.08,29.73,9.33,31.78,22.45,12.33,58.31,0.0,101.03,3.91,2.67,97.44,4.66,2.5,96.81
2010,7,12,27.36,17.24,22.3,30.0,10.34,32.62,22.27,12.39,57.75,0.0,100.92,4.04,2.85,102.38,4.82,2.83,102.44
2010,7,13,28.57,16.67,22.62,30.94,11.72,34.74,23.03,12.08,53.06,0.0,100.71,4.08,3.18,107.81,5.01,3.41,108.06
2010,7,14,31.54,14.58,23.06,33.56,16.72,40.03,23.31,10.99,43.5,0.0,100.51,3.27,5.16,124.31,4.36,7.29,126.12
2010,7,15,32.23,14.79,23.51,34.26,13.7,40.23,26.53,11.11,39.0,0.0,100.48,3.18,5.55,178.0,3.91,6.44,176.0
2010,7,16,29.68,19.6,24.64,32.01,10.88,35.69,24.8,14.53,59.5,0.0,100.71,4.41,3.45,68.5,5.34,2.77,67.81
2010,7,17,29.6,17.4,23.51,31.85,12.2,35.89,23.69,12.88,54.19,0.0,100.85,3.34,2.52,73.38,4.26,2.37,72.5
2010,7,18,30.2,16.63,23.42,32.39,11.48,36.01,24.52,12.27,49.69,0.0,100.92,3.2,2.5,75.06,4.08,2.66,73.31
2010,7,19,29.7,18.69,24.19,32.19,9.42,34.79,25.37,13.67,55.38,0.0,100.8,4.16,3.55,79.69,4.89,3.42,79.12
2010,7,20,28.49,19.76,24.12,31.37,7.89,32.89,25.0,14.4,61.0,0.0,100.66,4.78,2.55,87.0,5.5,3.23,87.56
2010,7,21,30.33,19.55,24.94,32.9,12.97,37.3,24.33,14.47,56.94,0.0,100.56,4.05,3.87,111.44,4.83,4.68,112.5
2010,7,22,33.57,15.47,24.51,35.52,15.12,41.26,26.14,11.66,40.56,0.0,100.57,2.45,4.72,154.0,3.36,6.35,152.81
2010,7,23,33.51,16.04,24.77,35.51,11.96,40.7,28.74,12.08,39.69,0.0,100.74,2.77,5.84,112.88,3.34,7.05,125.5
2010,7,24,31.48,20.19,25.83,33.62,9.92,36.88,26.96,14.89,53.38,0.19,100.72,4.7,7.16,84.81,5.41,7.7,84.31
2010,7,25,28.14,15.48,21.8,30.87,6.73,31.52,24.79,11.11,47.44,0.03,100.52,4.83,4.09,67.38,5.62,5.22,65.56
2010,7,26,28.48,13.87,21.18,31.04,9.62,33.4,23.77,10.07,43.38,0.07,100.44,4.25,3.97,130.25,5.38,3.67,142.94
2010,7,27,28.15,15.39,21.77,31.3,8.41,32.63,24.22,10.99,47.62,0.0,100.92,4.16,3.08,62.0,5.04,4.3,60.0
2010,7,28,28.47,16.39,22.43,31.54,8.99,32.92,23.94,11.66,49.94,0.0,101.09,3.94,3.35,105.06,4.67,4.68,104.31
2010,7,29,29.33,17.37,23.36,31.96,10.52,35.01,24.5,12.51,51.06,0.27,100.61,4.6,5.12,116.88,5.32,6.17,118.19
2010,7,30,29.06,18.48,23.77,31.73,8.13,33.62,25.49,13.37,54.62,0.0,100.51,4.73,3.05,96.62,5.48,2.56,97.06
2010,7,31,28.43,20.09,24.26,31.19,7.63,32.82,25.19,14.65,61.88,0.0,100.79,5.16,4.2,85.19,5.94,3.64,85.12
2010,8,1,27.8,18.8,23.3,30.9,6.74,31.62,24.88,13.49,59.12,0.0,100.98,5.37,2.19,79.44,6.06,3.49,79.19
2010,8,2,28.87,18.28,23.58,32.26,10.6,34.55,23.94,13.12,55.06,0.0,100.76,3.72,4.81,103.19,4.23,6.05,102.31
2010,8,3,31.22,17.73,24.47,33.88,12.99,38.73,25.74,13.0,48.88,0.0,100.31,4.14,7.84,147.25,4.97,8.44,145.31
2010,8,4,28.53,17.65,23.09,30.86,6.83,32.55,25.73,12.82,54.0,0.0,100.31,6.9,2.98,70.69,7.95,2.42,70.25
2010,8,5,28.5,15.87,22.19,31.34,9.21,33.23,24.01,11.35,48.19,0.0,100.35,4.91,3.26,61.62,5.84,4.73,59.31
2010,8,6,28.08,16.05,22.06,31.04,7.55,32.08,24.53,11.47,49.88,0.0,100.77,4.48,3.94,80.25,5.23,5.03,79.88
2010,8,7,29.41,17.34,23.38,32.83,11.88,35.58,23.71,12.51,51.69,0.0,100.96,3.77,6.16,121.44,4.42,7.27,124.06
2010,8,8,28.08,19.5,23.79,30.94,6.26,31.65,25.39,14.16,60.75,0.0,101.02,5.71,2.37,81.0,6.4,3.52,81.06
2010,8,9,27.55,16.64,22.09,30.26,8.8,32.56,23.76,11.9,53.88,0.0,101.0,4.7,2.62,74.19,5.66,2.51,73.31
2010,8,10,27.19,15.41,21.3,29.98,9.98,32.26,22.28,11.05,52.0,0.0,100.9,3.21,2.19,90.19,3.97,2.6,89.12
2010,8,11,28.86,15.26,22.06,31.26,11.16,34.58,23.41,10.99,47.31,0.0,100.92,2.97,2.81,91.88,3.73,4.16,90.0
2010,8,12,30.3,14.59,22.44,32.7,11.92,36.28,24.36,10.68,42.44,0.0,100.74,2.04,3.84,155.81,2.8,6.05,161.12
2010,8,13,33.04,12.46,22.75,34.51,12.92,39.54,26.62,9.46,32.19,0.0,100.51,2.99,5.15,192.81,4.21,7.39,194.31
2010,8,14,35.07,11.4,23.24,35.2,14.41,42.52,28.11,9.09,27.81,0.0,100.37,3.89,3.45,173.0,5.33,5.84,173.19
2010,8,15,30.85,21.44,26.15,32.98,10.5,36.89,26.39,16.17,60.38,0.0,100.66,4.96,5.76,52.69,5.66,6.23,51.75
2010,8,16,28.95,21.4,25.18,31.23,7.86,33.65,25.79,15.99,65.62,0.01,100.88,6.1,2.48,57.19,6.98,2.23,57.25
2010,8,17,28.83,19.44,24.13,30.92,7.66,33.48,25.8,14.28,59.88,0.01,100.91,5.84,3.64,69.81,6.75,2.99,70.38
2010,8,18,29.63,21.14,25.39,32.13,11.2,36.26,25.06,15.87,63.88,0.0,100.67,4.24,4.17,88.0,5.07,4.98,88.75
2010,8,19,29.65,20.31,24.98,31.73,9.38,34.8,25.41,15.14,61.12,0.0,100.85,4.51,3.52,90.38,5.35,2.5,90.69
2010,8,20,30.26,19.82,25.04,32.43,10.93,36.23,25.3,14.59,57.44,0.0,101.17,3.41,1.81,104.0,4.27,2.02,103.81
2010,8,21,32.21,16.34,24.28,34.33,13.95,39.81,25.87,12.02,44.69,0.0,101.23,2.12,4.97,143.12,2.76,6.45,155.19
2010,8,22,30.36,21.01,25.69,32.78,7.82,34.66,26.83,15.62,59.5,0.03,100.99,4.32,5.16,78.25,4.96,5.29,78.44
2010,8,23,28.9,20.42,24.66,31.48,6.95,32.89,25.94,15.08,62.0,0.0,100.74,4.9,2.38,80.69,5.73,1.69,80.44
2010,8,24,29.23,19.33,24.28,32.36,11.12,35.16,24.05,14.22,59.5,0.0,100.74,2.94,3.52,98.94,3.55,4.76,96.19
2010,8,25,30.12,18.75,24.44,32.94,10.93,35.9,24.97,13.61,53.56,0.0,100.89,3.01,4.16,102.31,3.49,4.88,100.75
2010,8,26,30.15,20.45,25.3,32.93,8.45,34.88,26.44,15.08,58.5,0.0,100.92,3.96,3.41,84.88,4.63,4.59,83.88
2010,8,27,29.11,19.57,24.34,31.89,8.58,33.93,25.35,14.4,59.5,0.0,100.77,3.84,2.48,78.62,4.56,2.0,77.88
2010,8,28,30.6,15.8,23.2,32.86,12.87,37.28,24.41,11.72,46.69,0.0,100.52,1.73,2.99,132.94,2.23,4.83,133.88
2010,8,29,29.17,17.74,23.45,31.37,7.59,33.55,25.96,12.82,52.19,0.0,100.64,4.91,5.38,70.56,5.97,5.19,70.5
2010,8,30,28.33,18.42,23.37,30.73,6.9,32.58,25.69,13.31,56.75,0.11,100.61,5.5,3.15,85.88,6.44,2.66,87.0
2010,8,31,27.37,16.81,22.09,30.01,6.15,30.8,24.65,12.02,53.62,0.0,100.54,5.56,3.29,72.81,6.58,4.34,72.38
2010,9,1,26.82,17.13,21.98,29.5,7.4,30.94,23.55,12.27,56.38,0.0,100.67,5.74,1.91,82.19,6.68,2.66,83.94
2010,9,2,28.72,18.9,23.81,29.33,10.22,34.69,24.47,13.92,58.94,0.13,100.54,4.04,4.93,146.69,5.12,6.03,162.12
2010,9,3,29.14,18.81,23.98,30.27,9.79,35.76,25.98,14.28,59.5,0.68,100.43,5.16,7.15,115.31,6.3,7.78,116.75
2010,9,4,26.73,18.04,22.38,29.08,6.33,30.15,23.81,13.06,60.88,0.08,100.77,6.38,4.71,57.19,7.48,5.56,56.88
2010,9,5,26.76,17.38,22.07,29.47,7.48,30.63,23.15,12.39,58.19,0.0,100.94,4.34,2.56,72.38,5.41,3.56,71.56
2010,9,6,28.36,16.23,22.29,31.16,11.19,33.87,22.68,11.66,50.81,0.0,100.76,2.83,5.52,156.56,3.81,7.49,162.88
2010,9,7,31.01,12.92,21.97,31.67,11.51,37.09,25.59,9.7,35.94,0.0,100.38,4.62,3.45,201.19,6.23,3.22,202.44
2010,9,8,29.09,13.37,21.23,28.88,6.99,32.98,25.98,9.89,39.31,0.94,100.4,3.65,5.06,267.25,4.9,5.71,268.88
2010,9,9,28.31,19.11,23.71,30.26,8.12,32.66,24.55,14.04,59.62,0.65,100.68,5.56,7.32,72.06,6.59,7.93,71.62
2010,9,10,26.36,13.69,20.02,28.48,7.2,30.31,23.12,9.95,48.12,0.06,101.01,6.48,6.63,33.06,7.8,7.57,61.94
2010,9,11,24.93,10.15,17.54,27.33,10.65,30.22,19.57,7.93,43.12,0.0,101.04,3.41,4.25,182.5,4.48,5.47,169.44
2010,9,12,26.74,11.98,19.36,28.84,11.19,32.4,21.21,8.91,42.62,0.0,101.07,2.39,3.93,174.56,3.1,6.27,187.5
2010,9,13,26.18,17.4,21.79,28.58,7.88,30.3,22.41,12.39,60.12,0.0,101.28,3.38,1.92,88.88,4.31,2.94,87.06
2010,9,14,26.16,14.23,20.19,28.53,7.75,30.23,22.48,10.25,50.56,0.08,101.17,2.97,7.76,110.94,3.84,9.19,123.75
2010,9,15,24.76,13.81,19.29,27.05,7.38,28.64,21.26,9.95,52.56,0.01,101.04,6.03,2.75,73.75,7.2,3.22,103.31
2010,9,16,24.24,16.33,20.29,27.2,8.45,28.69,20.24,11.66,64.19,0.01,101.05,3.5,1.59,60.0,4.6,3.96,59.94
2010,9,17,25.63,14.81,20.22,28.45,10.42,30.97,20.55,10.68,55.75,0.0,100.98,2.98,3.76,160.62,4.18,6.25,164.69
2010,9,18,27.86,11.23,19.55,29.11,13.87,34.58,20.72,8.61,40.19,0.0,100.87,3.05,3.35,219.0,4.18,3.77,221.12
2010,9,19,28.43,13.17,20.8,29.96,11.23,34.72,23.49,10.07,43.31,0.0,100.84,4.0,4.66,168.25,4.93,5.73,182.06
2010,9,20,26.77,20.03,23.4,29.01,7.84,31.41,23.57,14.59,68.19,0.01,100.97,4.77,2.63,94.19,5.66,2.83,95.5
2010,9,21,26.15,20.61,23.37,27.26,4.38,28.3,23.91,15.08,72.06,0.04,101.01,4.15,3.12,99.44,5.24,2.46,99.31
2010,9,22,26.47,20.58,23.52,27.94,6.75,30.39,23.64,15.14,71.81,0.68,100.99,4.58,4.71,77.19,5.54,5.04,76.81
2010,9,23,25.66,17.65,21.65,27.94,5.94,28.84,22.9,12.63,62.75,0.02,100.99,4.4,4.05,74.88,5.18,5.94,74.0
2010,9,24,24.44,17.9,21.17,24.98,4.66,27.33,22.66,12.88,67.56,0.45,100.31,7.58,8.55,209.25,9.4,8.91,209.56
2010,9,25,25.05,13.64,19.34,26.34,10.27,30.17,19.9,9.89,51.94,0.0,100.09,4.34,4.25,284.0,5.71,4.11,285.0
2010,9,26,24.8,17.24,21.02,27.0,8.38,29.26,20.88,12.39,64.31,0.01,100.29,4.91,3.62,65.25,5.98,4.43,67.12
2010,9,27,25.95,19.83,22.89,27.23,5.99,29.42,23.43,14.53,70.12,1.12,100.39,5.12,5.88,59.94,6.23,7.62,59.56
2010,9,28,24.3,20.16,22.23,25.48,4.05,26.67,22.62,14.77,78.19,5.15,100.65,5.27,2.91,54.06,6.15,2.96,54.5
2010,9,29,23.26,16.76,20.01,24.71,4.52,25.59,21.07,11.96,67.94,2.29,100.94,5.26,2.67,34.44,6.62,3.42,34.69
2010,9,30,21.48,11.8,16.64,23.96,9.01,25.9,16.89,8.61,56.06,0.0,101.26,3.32,6.62,107.44,4.47,8.67,127.38
2010,10,1,23.57,10.92,17.25,24.78,11.34,29.42,18.08,8.18,47.0,0.0,101.01,3.24,2.34,228.19,4.38,2.92,230.69
2010,10,2,25.02,11.16,18.09,25.66,11.76,31.07,19.31,8.42,44.19,0.0,101.04,3.75,2.73,228.75,5.02,2.09,230.44
2010,10,3,25.92,9.08,17.5,26.14,12.85,32.49,19.64,7.51,37.62,0.0,100.92,4.24,3.02,225.38,5.83,2.59,226.31
2010,10,4,26.98,7.51,17.24,26.94,12.58,33.7,21.12,6.96,32.31,0.0,100.6,4.56,4.72,204.75,6.32,4.73,204.88
2010,10,5,26.4,11.33,18.87,27.07,12.35,33.56,21.21,9.09,45.19,0.0,100.62,4.79,5.56,139.44,6.62,6.79,139.94
2010,10,6,26.12,19.27,22.69,26.98,10.7,32.57,21.86,14.28,70.81,0.0,100.51,3.17,2.69,70.25,4.28,3.29,70.5
2010,10,7,25.61,18.98,22.3,27.1,11.31,32.09,20.78,13.85,71.12,0.0,100.84,2.87,5.02,65.81,3.4,5.52,65.0
2010,10,8,26.12,19.52,22.82,27.33,10.21,31.95,21.74,14.28,70.75,0.1,100.91,4.11,4.98,121.12,5.16,6.37,121.56
2010,10,9,27.26,15.26,21.26,27.78,9.15,32.32,23.17,10.93,49.56,0.0,100.61,5.42,3.06,238.5,7.38,3.41,239.62
2010,10,10,27.43,14.11,20.77,27.3,10.22,32.97,22.75,10.25,46.31,0.18,99.87,5.96,6.15,230.19,7.87,7.06,230.12
2010,10,11,24.42,18.31,21.37,24.96,4.83,27.2,22.37,13.31,69.5,4.75,99.65,4.67,4.73,176.62,5.94,4.45,177.94
2010,10,12,26.38,14.83,20.61,26.4,8.89,31.26,22.37,10.8,51.31,0.0,99.69,4.67,6.8,225.19,6.41,8.3,226.19
2010,10,13,24.37,13.36,18.87,25.26,8.5,29.08,20.59,9.83,53.06,0.09,100.04,5.45,8.23,241.94,6.95,9.42,241.81
2010,10,14,23.75,11.4,17.58,24.92,9.62,28.51,18.9,8.54,47.5,0.01,100.35,5.55,5.57,272.31,7.06,6.13,272.69
2010,10,15,23.83,12.37,18.1,24.12,8.96,28.51,19.55,9.09,51.12,0.19,100.43,2.88,5.87,212.12,3.6,6.8,196.56
2010,10,16,24.15,12.28,18.22,25.22,10.32,29.73,19.4,9.16,50.69,0.03,100.2,2.09,5.34,192.94,2.8,7.14,187.75
2010,10,17,22.01,16.9,19.46,23.4,4.96,24.76,19.8,12.08,73.88,6.5,100.21,4.12,4.92,59.88,5.27,5.05,61.12
2010,10,18,19.15,10.44,14.8,20.83,6.93,22.91,15.99,8.12,59.62,0.46,100.33,5.34,4.9,312.81,7.02,3.88,313.44
2010,10,19,17.86,7.69,12.77,19.55,9.41,22.95,13.55,6.65,53.62,0.0,100.66,5.69,4.79,308.25,7.46,4.2,308.75
2010,10,20,17.94,5.91,11.93,19.29,9.62,22.76,13.14,5.86,47.81,0.0,101.16,2.76,2.59,278.5,3.51,3.89,278.88
2010,10,21,19.25,7.19,13.22,20.4,7.12,23.36,16.24,6.41,46.94,0.0,101.44,2.91,3.17,133.25,3.85,4.71,135.19
2010,10,22,19.58,14.07,16.82,20.91,6.39,22.97,16.58,9.95,71.38,0.09,101.52,5.6,2.69,61.88,7.16,3.17,62.94
2010,10,23,21.28,16.85,19.06,21.84,4.34,23.97,19.62,11.9,76.38,9.58,101.07,4.7,1.93,86.69,6.45,3.76,87.0
