YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_RANGE,WD10M,WS50M,WS50M_RANGE,WD50M
2007,1,27,8.4,5.6,7.01,8.01,9.87,14.37,4.5,5.8,84.56,1.3,97.82,2.3,4.36,254.25,3.3,5.27,254.88
2007,1,28,9.17,4.75,6.96,9.36,8.52,14.84,6.33,5.43,75.62,0.16,98.65,2.05,3.3,171.62,3.43,6.72,173.12
2007,1,29,10.35,5.02,7.69,10.41,14.3,18.4,4.1,5.62,72.25,2.12,97.98,3.06,2.77,198.88,5.03,5.5,198.62
2007,1,30,13.55,10.18,11.87,13.36,10.81,20.41,9.61,8.0,81.81,8.16,97.65,2.01,2.68,177.62,3.12,3.36,178.19
2007,1,31,12.72,11.03,11.87,12.63,6.59,16.95,10.37,8.36,90.12,3.66,97.98,1.49,1.43,233.12,2.32,3.38,232.88
2007,2,1,9.92,8.08,9.01,9.77,6.48,13.7,7.22,6.9,89.44,4.92,98.12,4.45,5.23,288.81,6.76,4.73,288.56
2007,2,2,9.2,6.74,7.97,8.87,7.88,14.05,6.17,6.23,85.75,0.76,98.49,2.91,3.12,230.62,4.48,5.2,230.81
2007,2,3,10.11,5.09,7.6,9.59,16.11,18.65,2.55,5.62,72.94,0.0,98.08,2.48,4.82,177.0,3.73,7.18,176.44
2007,2,4,9.51,6.23,7.87,9.19,10.8,14.85,4.05,6.04,81.38,0.42,97.89,2.7,4.26,105.62,3.98,5.08,105.94
2007,2,5,6.55,0.62,3.59,6.4,10.53,13.12,2.59,4.09,70.19,0.0,98.02,2.54,2.43,132.38,3.88,5.86,131.75
2007,2,6,9.04,4.41,6.73,9.18,12.84,16.47,3.63,5.49,75.38,1.23,97.08,3.56,3.38,245.5,5.72,4.88,245.88
2007,2,7,9.34,5.77,7.55,9.08,8.6,14.44,5.85,5.92,79.62,2.97,96.9,2.65,2.05,275.5,3.94,2.82,275.38
2007,2,8,9.32,3.28,6.3,9.1,12.69,16.57,3.88,5.0,69.88,0.16,97.15,3.81,4.52,240.44,5.86,7.66,240.94
2007,2,9,11.69,6.73,9.21,11.68,11.09,18.59,7.51,6.47,72.56,14.38,96.59,7.61,5.91,257.62,10.36,8.48,258.56
2007,2,10,11.68,7.86,9.76,11.79,6.37,15.67,9.3,6.84,79.06,11.59,97.04,10.59,2.54,303.31,13.99,3.8,303.94
2007,2,11,11.66,8.45,10.06,11.69,8.58,16.62,8.05,7.08,82.56,0.23,97.65,6.96,5.73,302.44,9.95,5.89,303.12
2007,2,12,12.83,8.75,10.79,12.54,13.88,20.42,6.55,7.26,79.38,0.01,97.68,3.99,3.0,273.56,6.23,3.73,274.0
2007,2,13,12.08,9.48,10.78,11.97,10.2,17.99,7.79,7.63,84.25,0.16,97.85,4.98,4.94,295.31,7.61,4.57,295.38
2007,2,14,13.08,7.55,10.31,12.5,13.95,20.52,6.56,6.71,71.75,0.07,97.74,3.28,4.73,249.88,5.26,7.79,250.06
2007,2,15,11.87,7.24,9.56,11.8,8.18,16.46,8.28,6.53,75.31,0.77,97.71,6.38,6.62,290.19,9.65,5.22,290.62
2007,2,16,11.8,7.43,9.62,12.44,10.07,18.24,8.16,6.59,76.62,0.33,97.81,3.04,5.93,228.25,5.01,8.44,229.56
2007,2,17,12.37,2.96,7.66,11.81,18.37,23.01,4.64,4.94,57.94,0.0,97.44,3.29,3.98,202.38,5.32,6.9,188.25
2007,2,18,11.51,8.6,10.06,12.04,8.38,16.48,8.1,7.14,83.31,1.55,97.42,2.38,3.23,182.19,4.02,5.98,181.25
2007,2,19,9.57,7.6,8.58,10.07,4.55,12.23,7.67,6.71,88.12,4.75,96.92,3.1,3.21,210.44,4.48,3.05,196.0
2007,2,20,9.0,6.98,7.99,9.04,6.59,13.15,6.56,6.47,88.12,3.24,96.91,3.91,5.47,298.31,5.57,6.26,298.25
2007,2,21,10.62,6.52,8.57,10.88,12.63,17.94,5.3,6.23,79.12,0.31,97.19,1.8,2.3,147.31,2.68,3.52,145.69
2007,2,22,10.04,7.36,8.7,10.37,6.49,13.44,6.95,6.59,84.62,0.9,97.3,3.68,4.01,306.56,5.41,3.59,306.88
2007,2,23,9.94,7.63,8.79,10.12,7.27,14.07,6.8,6.71,86.62,4.53,97.34,4.23,3.3,300.62,6.64,1.91,300.81
2007,2,24,10.59,7.89,9.24,10.61,9.2,16.29,7.08,6.84,85.25,3.36,97.56,4.8,3.8,286.94,7.59,2.83,288.19
2007,2,25,10.75,6.34,8.55,10.77,12.78,18.06,5.28,6.16,78.06,0.46,97.72,3.63,3.2,274.88,5.54,4.02,275.06
2007,2,26,9.73,6.09,7.91,9.78,6.31,13.12,6.8,6.04,79.75,5.35,97.58,6.74,6.01,295.44,9.62,5.27,296.0
2007,2,27,9.79,6.4,8.09,9.93,4.93,12.93,8.0,6.16,80.31,9.63,97.83,8.2,6.58,309.31,11.2,6.22,310.0
2007,2,28,11.76,5.16,8.47,11.28,11.84,18.16,6.33,5.68,67.62,1.17,97.99,3.85,4.84,284.31,5.45,7.23,284.5
2007,3,1,12.9,5.56,9.23,12.11,16.12,21.3,5.17,5.86,63.56,0.0,97.78,3.31,3.38,276.5,4.78,4.27,276.44
2007,3,2,13.14,8.44,10.8,12.76,14.12,21.56,7.44,7.08,76.56,0.0,97.86,4.23,5.38,272.81,6.15,5.68,272.81
2007,3,3,13.78,7.23,10.5,13.23,16.47,23.34,6.87,6.47,69.75,0.01,98.01,3.93,4.2,278.12,5.94,4.4,278.12
2007,3,4,15.65,6.51,11.08,14.44,16.12,24.75,8.62,6.16,58.81,0.0,97.99,3.23,2.64,231.69,4.73,4.91,231.12
2007,3,5,15.83,6.48,11.15,15.34,16.2,25.74,9.55,6.23,58.81,0.0,97.91,3.4,3.2,271.88,5.39,5.94,271.44
2007,3,6,13.81,8.93,11.37,14.18,13.19,21.59,8.4,7.32,76.62,1.02,98.0,2.37,3.02,198.0,3.48,4.52,194.0
2007,3,7,12.41,8.58,10.49,12.55,9.88,18.25,8.37,7.2,80.44,2.61,97.19,2.93,5.59,281.31,4.15,6.66,281.25
2007,3,8,10.05,7.36,8.71,10.61,5.12,12.67,7.55,6.65,84.06,22.71,96.32,4.95,5.68,136.12,6.92,8.05,137.06
2007,3,9,11.89,10.37,11.13,11.75,3.27,13.93,10.65,8.06,90.62,44.3,97.26,8.84,4.47,191.44,11.78,4.2,163.06
2007,3,10,9.44,6.07,7.76,9.44,6.36,12.08,5.72,6.1,80.81,7.77,97.48,6.38,8.0,325.56,8.96,8.08,325.88
2007,3,11,9.02,7.55,8.29,9.27,5.9,12.07,6.17,6.71,91.06,35.45,97.4,2.96,2.54,145.56,4.45,4.09,133.12
2007,3,12,10.2,8.65,9.43,10.34,5.56,13.37,7.8,7.2,90.56,12.37,97.54,3.3,3.95,20.38,4.75,4.23,21.19
2007,3,13,10.04,7.84,8.94,9.93,7.84,14.58,6.74,6.77,87.25,1.55,98.23,2.72,2.95,317.81,3.62,2.92,318.0
2007,3,14,10.36,7.33,8.84,10.44,11.52,16.94,5.43,6.47,82.94,0.29,98.52,2.24,2.09,222.75,3.01,2.84,221.94
2007,3,15,11.68,6.38,9.03,11.61,14.98,19.46,4.48,6.1,74.25,0.01,98.25,1.95,2.09,172.88,2.85,4.0,184.62
2007,3,16,13.04,6.68,9.86,12.07,9.88,18.69,8.82,6.29,67.44,0.23,97.95,1.84,1.65,97.31,2.57,3.48,97.81
2007,3,17,11.84,7.99,9.91,12.24,8.07,16.86,8.78,6.84,79.25,0.89,97.93,2.63,3.7,163.0,3.74,4.27,164.5
2007,3,18,10.8,7.74,9.26,11.14,9.7,15.91,6.22,6.71,83.25,1.25,97.95,3.32,3.63,296.06,4.66,3.73,296.0
2007,3,19,11.86,4.97,8.41,11.69,15.19,19.73,4.54,5.74,67.56,0.16,96.47,4.16,4.43,264.69,6.15,4.84,265.0
2007,3,20,7.83,3.26,5.55,8.2,5.82,10.9,5.08,5.13,74.88,5.92,95.81,8.43,10.14,286.25,11.19,12.25,286.75
2007,3,21,5.63,0.76,3.19,5.94,6.02,8.87,2.86,4.21,73.12,2.89,96.1,6.7,4.73,267.31,9.33,3.59,268.38
2007,3,22,5.32,3.37,4.34,5.61,4.96,7.69,2.72,5.07,87.75,6.18,96.44,7.02,4.48,296.62,9.34,5.81,297.69
2007,3,23,6.18,3.27,4.73,6.51,7.22,10.46,3.24,5.0,83.0,2.72,97.01,6.61,7.02,281.19,9.07,6.62,282.12
2007,3,24,9.01,4.3,6.65,9.09,14.14,16.58,2.44,5.43,76.25,0.56,96.85,5.3,6.34,269.31,7.85,6.32,269.25
2007,3,25,10.22,6.21,8.22,10.3,12.53,17.69,5.15,6.1,78.75,1.86,96.95,2.88,4.96,208.06,3.95,5.21,205.62
2007,3,26,10.22,6.52,8.37,10.89,12.64,17.29,4.64,6.23,79.62,1.18,97.19,2.63,2.78,99.25,3.74,5.55,100.88
2007,3,27,11.7,7.45,9.58,12.35,11.84,18.41,6.58,6.65,77.88,1.65,97.18,1.52,2.79,136.62,2.28,5.87,134.19
2007,3,28,13.02,6.05,9.54,13.28,13.84,20.32,6.48,6.04,66.75,0.28,96.81,4.59,3.19,156.69,7.1,3.19,157.94
2007,3,29,10.8,7.48,9.14,11.3,9.79,16.16,6.38,6.65,81.62,7.73,96.87,2.52,3.38,280.12,3.64,4.59,278.75
2007,3,30,9.62,6.61,8.12,9.79,8.98,14.69,5.73,6.29,83.5,5.84,97.31,6.32,8.4,286.44,8.98,8.74,287.0
2007,3,31,12.64,5.26,8.95,12.58,16.02,20.95,4.94,5.74,65.25,0.0,97.57,3.52,3.6,217.88,5.45,5.28,202.31
2007,4,1,13.98,3.91,8.94,13.79,16.21,22.75,6.54,5.19,54.25,0.0,97.58,5.35,3.62,168.69,8.35,3.88,169.5
2007,4,2,12.78,10.43,11.6,12.69,8.54,17.33,8.8,8.18,86.31,0.81,97.33,4.92,5.98,133.75,7.04,6.26,134.88
2007,4,3,11.48,8.87,10.17,11.7,7.77,15.53,7.75,7.39,84.75,5.4,96.91,5.1,4.2,289.19,7.52,4.46,289.56
2007,4,4,9.99,6.64,8.32,10.2,8.69,14.94,6.25,6.35,80.81,3.45,96.53,6.53,8.26,284.06,9.18,9.28,284.88
2007,4,5,9.33,7.05,8.19,9.49,7.45,13.77,6.32,6.47,86.5,4.68,96.95,2.09,1.95,227.38,3.16,3.27,225.12
2007,4,6,11.54,7.01,9.27,11.46,12.65,18.11,5.46,6.41,76.38,3.15,97.51,1.8,1.7,194.06,2.48,2.94,192.62
2007,4,7,14.01,6.8,10.4,14.17,14.71,21.54,6.83,6.35,65.5,0.34,97.68,2.12,2.09,151.88,3.25,4.01,155.0
2007,4,8,14.35,7.95,11.15,14.48,12.91,21.2,8.28,6.9,69.25,0.04,97.77,2.35,2.13,113.0,3.41,3.83,113.75
2007,4,9,16.59,9.01,12.8,16.64,16.27,24.92,8.65,7.39,65.0,0.0,97.68,3.61,4.01,150.19,5.41,7.12,152.31
2007,4,10,18.19,9.09,13.64,17.69,14.44,26.6,12.16,7.51,58.88,0.18,97.5,4.04,5.07,170.88,6.12,7.86,186.88
2007,4,11,17.84,8.72,13.28,17.64,14.44,25.86,11.42,7.26,59.0,0.04,97.43,5.62,5.1,140.5,8.31,5.55,141.44
2007,4,12,16.53,11.47,14.0,16.33,8.77,22.25,13.48,8.73,72.56,7.49,97.19,6.2,5.27,152.69,8.54,6.52,153.31
2007,4,13,16.41,10.28,13.34,16.35,14.05,24.94,10.9,8.12,69.62,2.13,96.63,7.04,9.99,182.12,9.8,10.73,183.0
2007,4,14,14.08,9.46,11.77,14.79,12.62,20.18,7.55,7.69,76.06,3.36,97.12,3.01,3.59,210.38,4.63,5.47,209.94
2007,4,15,15.26,11.06,13.16,15.69,8.61,20.6,11.98,8.48,78.69,12.72,97.18,2.66,3.13,107.94,4.06,5.69,111.5
2007,4,16,13.56,11.0,12.28,14.0,5.95,16.91,10.96,8.42,85.44,3.15,97.3,2.36,2.5,76.75,3.31,2.36,77.69
2007,4,17,14.51,10.89,12.7,15.15,7.44,18.45,11.02,8.36,80.25,1.61,97.57,1.83,1.59,104.25,2.43,1.88,106.0
2007,4,18,15.75,8.91,12.33,15.66,11.38,21.56,10.19,7.32,66.88,0.02,97.44,4.43,3.95,142.69,6.37,5.51,143.31
2007,4,19,15.17,10.3,12.73,15.62,9.23,20.91,11.69,8.06,74.69,0.13,96.95,6.81,6.7,93.88,9.26,7.01,95.19
2007,4,20,13.95,11.85,12.9,14.2,7.12,17.66,10.54,8.91,87.31,2.72,97.19,3.45,2.84,56.88,4.87,2.7,58.31
2007,4,21,15.06,10.97,13.01,15.89,12.03,21.9,9.87,8.42,78.56,0.9,97.53,2.98,1.77,161.56,4.31,1.52,163.44
2007,4,22,16.44,8.65,12.55,16.48,16.24,24.88,8.64,7.2,65.25,0.0,97.75,3.67,2.55,133.25,5.57,4.67,133.88
2007,4,23,16.55,7.73,12.14,16.62,14.03,24.26,10.23,6.71,60.0,0.0,97.85,5.19,4.88,127.06,7.94,4.29,127.5
2007,4,24,14.78,11.54,13.16,14.61,7.99,18.83,10.83,8.73,81.94,0.35,97.58,3.33,3.28,120.0,5.22,2.61,120.19
2007,4,25,15.22,10.84,13.03,15.41,11.26,22.05,10.79,8.36,78.25,2.3,97.18,3.6,4.91,119.0,5.34,5.02,119.0
2007,4,26,15.49,10.61,13.05,16.13,14.0,22.6,8.6,8.24,75.44,0.31,97.2,3.72,3.38,129.06,5.28,3.33,129.0
2007,4,27,16.1,11.14,13.62,16.84,10.29,21.28,10.99,8.48,74.56,1.13,97.45,4.41,3.29,130.44,6.21,2.91,131.56
2007,4,28,17.49,13.12,15.3,18.12,10.63,22.85,12.22,9.7,77.44,4.45,97.54,2.77,2.8,186.75,4.03,3.4,186.62
2007,4,29,16.69,13.12,14.9,17.02,9.95,22.62,12.67,9.7,81.06,9.3,97.29,3.06,2.76,234.81,4.46,3.77,234.38
2007,4,30,15.29,10.03,12.65,16.1,12.09,21.39,9.3,7.93,74.69,0.9,97.12,3.32,3.72,290.0,4.6,3.84,289.38
2007,5,1,16.62,10.57,13.59,17.46,15.36,24.38,9.02,8.24,71.5,0.2,97.17,3.16,2.28,253.0,4.41,3.55,266.25
2007,5,2,16.55,12.37,14.46,16.63,12.47,24.09,11.62,9.28,78.56,3.45,97.27,3.52,6.52,170.94,5.16,7.31,171.31
2007,5,3,17.62,11.94,14.79,17.66,14.11,25.9,11.8,9.09,72.69,0.06,96.67,4.01,5.77,207.25,5.76,7.8,208.5
2007,5,4,16.37,11.76,14.06,17.7,9.48,22.09,12.62,8.91,76.81,1.44,96.69,4.36,3.45,330.06,5.54,3.32,328.62
2007,5,5,14.82,10.3,12.56,16.04,8.95,19.83,10.88,8.12,76.88,2.56,96.93,4.24,4.87,303.25,5.75,4.05,302.75
2007,5,6,14.36,9.69,12.02,15.23,8.65,19.15,10.5,7.75,76.0,0.95,97.4,5.11,4.17,298.94,7.3,2.33,299.38
2007,5,7,14.5,10.39,12.44,15.03,8.66,18.99,10.33,8.12,78.06,5.06,97.64,6.95,5.35,290.62,9.51,3.68,291.5
2007,5,8,15.42,11.8,13.62,16.34,7.65,19.79,12.14,8.85,80.31,2.02,98.02,7.14,4.31,302.0,9.23,3.71,302.5
2007,5,9,16.79,10.65,13.72,17.32,12.04,23.08,11.05,8.18,70.88,0.29,98.23,6.02,5.72,300.94,8.33,4.66,301.81
2007,5,10,18.57,8.4,13.48,18.03,16.52,26.33,9.82,7.08,56.88,0.0,98.06,3.12,4.27,274.44,4.29,5.91,274.69
2007,5,11,20.08,6.26,13.17,19.01,17.57,28.84,11.27,6.1,44.94,0.0,97.73,2.45,3.95,268.0,3.33,4.52,267.06
2007,5,12,20.42,8.12,14.27,20.18,17.22,29.1,11.88,7.02,49.62,0.0,97.65,2.24,2.66,200.56,3.13,4.85,198.62
2007,5,13,22.37,10.33,16.35,22.19,18.62,31.7,13.08,8.12,51.06,0.0,97.5,3.12,2.08,192.88,4.74,3.97,191.5
2007,5,14,22.27,11.18,16.73,22.48,16.06,31.73,15.66,8.61,54.88,0.0,97.52,4.83,4.1,269.38,6.62,4.87,269.12
2007,5,15,17.47,10.59,14.03,19.0,9.47,22.53,13.05,8.24,67.62,0.07,97.92,4.67,5.27,271.12,5.9,5.57,270.12
2007,5,16,14.92,10.31,12.62,15.65,10.11,20.88,10.77,8.0,75.31,1.31,97.78,2.26,4.76,226.44,3.07,5.52,223.94
2007,5,17,15.16,10.5,12.83,16.11,12.03,20.6,8.57,8.12,75.31,0.32,97.6,6.02,7.03,298.69,7.93,7.66,298.81
2007,5,18,17.29,12.89,15.09,18.01,8.95,22.45,13.51,9.58,76.75,2.12,97.19,6.75,7.45,301.75,9.07,7.25,302.19
2007,5,19,19.23,11.36,15.3,20.8,15.38,27.23,11.85,8.67,64.12,0.01,97.26,2.5,3.45,144.69,3.7,6.58,146.75
2007,5,20,22.72,12.9,17.81,23.63,17.5,31.64,14.14,9.64,58.38,1.0,97.07,2.88,4.52,163.25,4.4,7.09,161.25
2007,5,21,23.78,14.83,19.3,23.41,14.91,32.24,17.33,10.93,61.19,0.23,97.14,2.28,2.89,160.62,3.73,5.9,157.5
2007,5,22,25.9,14.36,20.13,25.99,14.83,34.05,19.22,10.56,53.38,0.0,97.21,2.54,2.2,123.88,3.73,4.66,125.0
2007,5,23,25.2,12.71,18.95,25.52,14.07,33.02,18.94,9.52,50.69,0.0,97.24,2.54,3.65,103.19,3.74,5.51,103.5
2007,5,24,26.8,12.79,19.8,27.35,17.29,35.83,18.54,9.58,46.44,0.11,97.1,2.66,5.1,123.0,4.28,9.16,127.0
2007,5,25,28.02,11.65,19.83,28.02,18.74,37.43,18.68,9.09,42.62,2.6,96.82,3.23,4.36,212.5,5.11,7.94,210.94
2007,5,26,22.01,13.97,17.98,23.87,11.9,28.7,16.8,10.38,64.12,0.07,96.75,3.9,3.47,239.25,4.61,2.79,237.69
2007,5,27,17.98,12.76,15.37,19.16,8.51,22.98,14.48,9.58,73.69,3.21,96.72,4.33,5.93,319.12,5.94,5.58,318.75
2007,5,28,17.9,11.08,14.49,18.69,11.54,24.46,12.91,8.54,67.06,2.31,96.87,6.63,6.5,286.06,9.02,5.59,285.88
2007,5,29,16.86,8.17,12.51,17.99,10.31,22.6,12.29,6.96,59.38,0.07,97.3,6.48,6.07,301.69,8.77,5.79,301.12
2007,5,30,17.65,9.01,13.33,18.76,15.0,24.99,9.98,7.39,61.75,0.0,97.54,3.45,5.29,276.38,4.51,5.72,275.38
2007,5,31,21.2,8.39,14.8,21.94,18.64,30.4,11.77,7.08,48.88,0.0,97.47,3.03,2.62,192.06,4.41,4.57,190.75
2007,6,1,21.47,10.67,16.07,22.05,12.92,27.99,15.07,8.3,54.44,0.23,97.49,3.3,3.12,297.44,4.22,3.89,295.56
2007,6,2,15.83,11.71,13.77,16.5,6.59,18.4,11.81,8.85,77.44,8.13,97.56,4.15,3.85,263.38,5.55,3.7,263.19
2007,6,3,14.19,11.38,12.79,14.45,6.28,17.26,10.98,8.67,83.88,14.99,97.27,5.17,5.66,295.94,7.57,5.34,296.0
2007,6,4,15.5,11.15,13.33,16.65,10.57,20.99,10.41,8.48,77.44,3.98,97.38,3.5,3.11,321.75,4.76,4.03,321.06
2007,6,5,17.97,10.87,14.42,19.55,16.12,26.28,10.15,8.42,68.06,0.0,97.28,2.32,2.83,250.94,3.3,3.67,246.06
2007,6,6,20.37,13.09,16.73,20.21,13.61,27.27,13.66,9.7,65.38,0.03,96.95,4.38,6.09,196.69,6.62,6.83,197.06
2007,6,7,21.72,14.04,17.87,22.21,11.15,28.18,17.03,10.38,64.31,0.01,96.99,3.48,5.19,260.19,4.23,5.67,231.62
2007,6,8,19.81,13.78,16.8,21.52,11.05,25.94,14.89,10.13,71.69,0.0,97.45,3.53,3.35,334.62,4.61,2.62,333.88
2007,6,9,20.45,13.71,17.08,22.23,13.1,27.48,14.37,10.07,69.5,0.0,97.56,2.58,2.01,201.56,3.63,3.65,201.19
2007,6,10,23.74,14.09,18.92,24.48,16.39,32.27,15.88,10.38,59.81,0.97,97.37,2.73,4.0,206.62,4.1,5.2,205.38
2007,6,11,23.31,14.15,18.73,23.43,11.23,28.29,17.06,10.44,59.75,1.07,97.49,2.0,1.81,196.94,2.66,3.16,197.56
2007,6,12,24.06,16.24,20.15,24.36,13.08,31.25,18.17,11.96,64.12,8.9,97.25,2.3,4.08,237.19,2.9,4.25,235.5
2007,6,13,25.23,15.67,20.45,25.87,14.59,32.66,18.08,11.54,61.06,1.27,97.09,2.68,4.13,228.0,3.92,6.56,228.25
2007,6,14,26.69,15.85,21.27,27.51,15.67,35.11,19.44,11.72,56.38,0.01,97.06,2.14,4.18,129.44,3.27,7.77,134.19
2007,6,15,24.79,14.84,19.81,25.7,14.07,32.9,18.83,10.93,57.81,0.0,97.29,3.04,6.27,290.69,3.88,6.45,288.62
2007,6,16,23.56,15.87,19.72,24.9,13.66,30.81,17.15,11.6,66.19,0.0,97.43,2.35,2.32,234.88,3.21,3.26,232.56
2007,6,17,28.33,14.44,21.39,28.99,19.84,38.76,18.94,10.68,49.19,0.0,97.24,2.65,4.16,157.12,4.12,8.37,159.5
2007,6,18,29.43,10.44,19.93,29.43,19.12,39.33,20.2,8.24,35.0,0.0,97.03,6.62,3.33,163.44,9.55,3.66,164.19
2007,6,19,29.67,12.73,21.19,30.45,19.3,40.78,21.48,9.83,42.06,0.0,97.02,3.67,5.95,200.81,5.31,8.4,196.0
2007,6,20,26.58,16.28,21.44,28.11,17.55,37.22,19.67,12.02,59.5,0.0,97.31,2.67,4.08,220.0,3.14,4.77,215.62
2007,6,21,26.08,16.18,21.13,27.55,14.85,34.56,19.71,11.9,58.62,0.0,97.41,3.12,3.41,185.06,4.13,3.01,183.5
2007,6,22,27.71,14.3,21.01,28.7,17.55,37.82,20.27,10.74,50.69,0.0,97.32,2.95,4.12,259.62,4.18,6.77,254.06
2007,6,23,29.12,15.48,22.3,30.08,21.19,40.83,19.64,11.66,52.62,0.0,97.4,2.05,2.8,243.19,2.7,4.27,237.62
2007,6,24,33.26,7.59,20.43,32.89,20.33,43.61,23.28,6.96,25.0,0.0,97.46,5.32,4.98,201.31,8.52,5.59,202.06
2007,6,25,33.01,7.98,20.49,33.01,17.2,42.79,25.59,7.14,24.94,0.0,97.34,4.77,5.11,222.69,7.27,9.04,221.5
2007,6,26,27.77,11.26,19.51,29.15,18.58,38.54,19.95,9.16,42.69,0.0,97.04,5.29,5.49,278.19,6.88,6.0,275.06
2007,6,27,23.56,13.19,18.38,26.06,12.98,31.16,18.19,9.83,56.19,0.0,97.25,3.86,3.87,153.94,4.48,3.94,183.62
2007,6,28,24.82,12.4,18.61,26.83,17.44,34.02,16.58,9.34,51.56,0.0,97.35,2.66,2.91,54.75,3.63,5.01,59.12
2007,6,29,25.68,13.15,19.42,27.75,15.48,34.31,18.83,9.77,50.62,0.0,97.53,2.48,4.8,86.12,3.07,6.15,87.12
2007,6,30,27.29,10.71,19.0,28.8,15.53,35.46,19.93,8.48,41.88,0.0,97.59,3.12,4.27,94.62,4.34,7.43,96.56
2007,7,1,29.33,9.15,19.23,30.48,19.35,39.12,19.76,7.51,31.69,0.0,97.16,4.26,2.52,147.69,6.25,4.73,149.94
2007,7,2,26.83,16.75,21.79,28.8,12.03,33.63,21.61,12.39,56.5,5.06,97.15,3.58,3.93,311.19,4.62,5.96,294.25
2007,7,3,25.95,15.94,20.94,28.18,13.77,33.51,19.73,11.78,59.62,0.03,97.41,2.91,3.63,277.06,3.47,4.77,273.38
2007,7,4,27.33,13.71,20.52,29.08,16.77,36.77,20.0,10.31,51.25,0.0,97.38,3.3,5.52,287.81,4.11,6.41,285.12
2007,7,5,22.34,13.01,17.67,24.23,11.05,27.94,16.9,9.64,58.62,0.0,97.81,5.84,5.08,325.81,7.3,3.5,324.88
2007,7,6,21.73,12.82,17.28,23.56,14.91,29.4,14.49,9.58,63.06,0.0,97.83,4.07,4.59,321.88,5.41,4.45,321.12
2007,7,7,25.46,11.65,18.55,27.12,19.23,35.27,16.05,8.91,50.69,0.0,97.62,2.45,3.4,178.12,3.45,5.26,191.94
2007,7,8,29.1,12.27,20.69,30.28,18.1,38.31,20.21,9.28,40.38,0.0,97.48,2.62,2.22,114.81,4.05,6.04,115.06
2007,7,9,29.63,15.65,22.64,31.0,15.25,37.73,22.48,11.54,46.56,0.79,97.3,3.55,3.35,287.44,4.76,4.95,286.69
2007,7,10,22.57,13.98,18.27,24.63,10.92,27.9,16.98,10.44,61.56,0.97,97.58,5.73,3.23,333.5,6.84,2.49,332.5
2007,7,11,21.05,11.61,16.33,23.17,12.61,27.68,15.07,8.79,58.75,0.0,97.76,4.16,3.93,338.5,5.44,3.12,337.44
2007,7,12,20.87,12.48,16.68,22.6,12.39,27.24,14.85,9.28,62.81,0.01,97.95,4.11,5.1,271.12,5.13,4.97,270.75
2007,7,13,24.54,10.17,17.36,26.31,18.09,33.73,15.63,8.0,46.19,0.0,97.77,1.89,3.74,108.12,2.7,7.01,109.12
2007,7,14,27.5,11.84,19.67,29.03,17.21,36.03,18.82,8.97,42.38,0.0,97.63,3.37,4.81,160.81,4.88,7.45,174.88
2007,7,15,28.8,11.95,20.37,30.26,17.66,37.9,20.24,9.03,39.88,0.0,97.58,5.06,4.56,152.38,6.68,7.48,154.44
2007,7,16,28.42,8.89,18.65,29.8,17.6,37.75,20.15,7.32,32.88,0.0,97.62,5.38,2.67,144.69,7.09,4.94,145.75
2007,7,17,28.32,7.01,17.66,29.65,19.23,38.31,19.08,6.59,31.75,0.0,97.62,3.94,2.88,136.44,5.8,5.42,136.62
2007,7,18,29.31,7.41,18.37,30.23,19.58,39.01,19.43,6.77,29.94,0.0,97.5,2.83,3.78,128.31,4.13,6.11,128.62
2007,7,19,29.76,8.42,19.09,30.95,19.23,39.53,20.3,7.32,31.62,0.0,97.39,2.56,4.26,120.88,3.52,5.23,124.19
2007,7,20,30.34,10.15,20.25,31.77,17.98,39.77,21.79,8.18,33.56,0.0,97.39,2.35,4.28,171.06,3.23,6.16,141.69
2007,7,21,31.82,11.98,21.9,33.22,19.22,41.26,22.05,9.16,35.06,0.01,97.37,2.38,3.0,200.12,3.53,6.31,198.44
2007,7,22,30.91,14.15,22.53,32.97,18.56,40.58,22.02,10.68,42.19,0.0,97.36,2.63,2.95,196.0,4.06,6.12,192.81
2007,7,23,33.08,7.83,20.45,33.76,18.77,42.63,23.86,6.96,24.5,0.0,97.14,3.48,3.12,180.81,5.43,4.29,181.19
2007,7,24,31.9,7.96,19.93,33.22,18.53,41.79,23.26,7.32,28.75,0.0,97.21,3.91,3.54,258.62,5.73,5.99,257.38
2007,7,25,26.35,15.37,20.87,28.82,14.64,35.21,20.57,11.35,55.94,0.0,97.49,3.35,5.31,336.62,4.13,5.07,334.62
2007,7,26,25.37,13.12,19.24,27.37,15.84,33.9,18.06,9.77,52.12,0.0,97.48,2.96,4.84,339.31,3.51,4.95,338.38
2007,7,27,25.37,11.18,18.27,27.08,16.3,34.17,17.88,8.79,48.44,0.0,97.61,2.8,4.45,324.94,3.42,4.36,324.25
2007,7,28,26.08,11.73,18.9,27.72,17.85,35.22,17.37,8.97,46.81,0.0,97.67,2.89,4.03,230.94,3.8,4.36,231.94
2007,7,29,25.98,15.25,20.62,27.74,14.34,33.8,19.46,11.23,56.56,0.0,97.59,4.76,3.84,311.12,6.41,2.31,311.0
2007,7,30,25.33,13.62,19.48,26.83,15.05,33.21,18.15,10.25,55.38,0.0,97.39,4.77,5.51,312.5,6.47,4.88,312.38
